open,high,low,close,volume,datetime
136.63,136.815,136.17,136.2455,39707,1666105800000
136.18,136.44,135.87,135.89,85275,1666106100000
135.935,135.99,135.22,135.35,57436,1666106400000
135.29,135.78,135.22,135.62,60101,1666106700000
135.56,135.8562,135.43,135.725,52714,1666107000000
135.72,135.81,135.2201,135.616,69838,1666107300000
135.5824,135.71,135.33,135.68,39730,1666107600000
135.67,135.89,135.66,135.89,45712,1666107900000
135.87,136.3,135.82,136.15,53840,1666108200000
136.14,136.4685,135.99,136.2901,47100,1666108500000
136.29,136.41,136.02,136.02,40696,1666108800000
136.05,136.23,135.675,136.18,63897,1666109100000
136.1678,136.6599,136.15,136.5189,57865,1666109400000
136.5315,136.89,136.465,136.82,45005,1666109700000
136.75,136.75,136.25,136.3,39417,1666110000000
136.33,136.37,136.1101,136.32,42676,1666110300000
136.3455,136.6399,136.27,136.59,46687,1666110600000
136.59,137.25,136.57,137.07,40038,1666110900000
137.0401,137.46,137.04,137.29,37467,1666111200000
137.295,137.46,137.11,137.445,22347,1666111500000
137.445,137.815,137.4,137.77,55927,1666111800000
137.74,137.8,137.32,137.3533,60703,1666112100000
137.38,137.464,136.84,136.95,62416,1666112400000
136.97,137.235,136.86,137.005,38165,1666112700000
137.0099,137.28,136.94,137.24,30771,1666113000000
137.2242,137.3159,137.03,137.115,23931,1666113300000
137.13,137.2443,136.8004,137.0,26592,1666113600000
137.0,137.345,137.0,137.26,16177,1666113900000
137.23,137.74,137.09,137.74,42940,1666114200000
137.69,137.7,137.49,137.55,16579,1666114500000
137.57,137.7,137.445,137.495,18110,1666114800000
137.49,137.56,137.28,137.55,25305,1666115100000
137.55,137.65,137.41,137.59,28087,1666115400000
137.635,137.77,137.47,137.62,15663,1666115700000
137.6357,137.65,137.2,137.245,29915,1666116000000
137.2334,137.47,137.1201,137.17,30949,1666116300000
137.25,137.35,137.105,137.165,21753,1666116600000
137.075,137.22,136.99,137.0519,29805,1666116900000
137.055,137.29,136.9375,137.28,16599,1666117200000
137.2697,137.53,137.09,137.485,23385,1666117500000
137.445,137.445,137.16,137.29,15265,1666117800000
137.28,137.3,136.635,136.6795,32516,1666118100000
136.75,136.77,136.24,136.33,30478,1666118400000
136.305,136.5077,135.69,135.81,73821,1666118700000
135.81,136.1299,135.59,136.11,41070,1666119000000
136.11,136.3299,136.02,136.22,24236,1666119300000
136.21,136.33,135.914,136.11,57609,1666119600000
136.11,136.4673,136.11,136.22,50495,1666119900000
136.2947,136.42,136.12,136.18,46762,1666120200000
136.19,136.22,135.92,136.185,43848,1666120500000
136.21,136.765,136.09,136.73,46052,1666120800000
136.72,136.91,136.65,136.8,46674,1666121100000
136.79,137.2626,136.68,137.2084,58578,1666121400000
137.21,137.27,136.975,137.19,50464,1666121700000
137.17,137.29,136.99,137.29,47596,1666122000000
137.24,137.37,137.086,137.32,51175,1666122300000
137.31,137.47,137.13,137.35,100184,1666122600000
137.34,137.5,137.04,137.49,216250,1666122900000
137.49,137.52,137.04,137.35,337669,1666123200000
137.56,138.29,137.49,137.49,1261,1666123500000
137.57,138.56,137.34,138.56,10251,1666123800000
138.56,138.57,138.4,138.4,2500,1666124100000
138.6,138.6,137.34,138.44,20792,1666124400000
138.4294,138.4294,138.25,138.25,1620,1666125000000
138.42,138.42,138.0,138.35,4390,1666125300000
138.25,138.4,137.34,138.4,17698,1666125600000
138.39,138.48,138.28,138.4,4676,1666125900000
138.6242,138.6242,138.6242,138.6242,500,1666126200000
138.4,138.4,138.4,138.4,500,1666126500000
138.4999,138.5,138.23,138.25,6783,1666126800000
138.39,138.39,138.39,138.39,100,1666128000000
138.39,138.55,138.39,138.55,1709,1666128600000
138.47,138.47,138.47,138.47,102,1666128900000
138.4,138.47,138.4,138.47,1137,1666129200000
138.69,138.69,138.69,138.69,1600,1666130400000
138.69,138.69,138.41,138.41,456,1666130700000
138.25,138.25,138.25,138.25,450,1666131600000
138.32,138.4,138.32,138.4,855,1666134300000
138.38,138.38,138.38,138.38,100,1666134900000
138.37,138.37,138.37,138.37,100,1666135800000
138.5,138.5,138.42,138.5,325,1666136700000
138.69,138.69,138.53,138.69,420,1666137000000
138.6,138.6,138.6,138.6,125,1666137300000
137.0,137.0,137.0,137.0,2084,1666166400000
137.39,137.4,137.39,137.4,1278,1666167000000
137.4,137.4,137.4,137.4,632,1666167300000
137.0,137.0,137.0,137.0,140,1666168500000
138.23,138.23,138.23,138.23,100,1666172100000
138.1,138.1,138.1,138.1,138,1666174800000
137.52,137.52,137.52,137.52,395,1666176300000
137.8,137.8,137.8,137.8,550,1666177200000
137.8,137.8,137.8,137.8,300,1666177500000
137.63,137.66,137.49,137.49,6094,1666177800000
137.16,137.16,137.09,137.09,600,1666178700000
137.09,137.09,136.99,136.99,2619,1666179000000
137.26,137.26,137.26,137.26,100,1666180500000
137.27,137.28,136.81,136.81,1314,1666180800000
136.5,136.65,136.5,136.5,749,1666181100000
136.5001,136.75,136.5001,136.75,900,1666181400000
136.76,136.85,136.76,136.85,680,1666181700000
136.89,136.91,136.85,136.85,300,1666182000000
136.9,136.9,136.62,136.65,3300,1666182300000
136.95,136.95,136.5,136.5,6882,1666182600000
136.64,136.64,136.64,136.64,100,1666182900000
136.9398,136.9398,136.9398,136.9398,100,1666183200000
136.59,136.62,136.45,136.62,1224,1666183500000
136.75,137.0,136.75,136.9,1269,1666183800000
136.85,137.01,136.77,136.95,1000,1666184100000
136.83,136.99,136.83,136.99,629,1666184400000
137.0,137.14,136.61,136.76,1676,1666184700000
137.2,137.2,137.2,137.2,200,1666185000000
136.8,137.035,136.75,136.75,666,1666185900000
137.17,138.7999,136.63,138.71,157378,1666186200000
138.8699,139.15,138.19,138.98,178042,1666186500000
138.94,139.2,138.08,138.08,77914,1666186800000
138.13,138.2,137.35,137.64,94321,1666187100000
137.53,138.46,137.4019,138.46,65643,1666187400000
138.4,139.0,137.62,137.76,124620,1666187700000
137.72,138.435,137.39,138.435,48002,1666188000000
138.26,139.14,138.15,139.1055,54888,1666188300000
139.105,139.5825,138.6001,139.44,101769,1666188600000
139.4429,139.875,139.36,139.6807,73631,1666188900000
139.74,140.7225,139.69,140.57,128605,1666189200000
140.56,140.84,140.44,140.7376,73954,1666189500000
140.76,140.96,140.56,140.86,82721,1666189800000
140.9299,141.19,140.3,141.19,108756,1666190100000
141.19,141.2,140.4,140.7,74701,1666190400000
140.72,140.72,140.05,140.26,49350,1666190700000
140.23,140.43,139.98,140.165,72978,1666191000000
140.14,140.175,139.8,139.96,67359,1666191300000
139.9882,140.24,139.7801,139.83,68767,1666191600000
139.83,140.3986,139.79,140.15,48408,1666191900000
140.05,140.78,140.02,140.5788,53772,1666192200000
140.55,140.89,140.37,140.8092,64708,1666192500000
140.82,140.92,140.4,140.4196,74705,1666192800000
140.4275,140.4275,139.92,140.1383,69530,1666193100000
140.06,140.28,139.76,139.9,57965,1666193400000
139.86,139.94,139.37,139.92,65592,1666193700000
139.925,140.1199,139.61,139.71,42138,1666194000000
139.7421,140.092,139.71,140.035,21965,1666194300000
139.96,140.5,139.85,140.389,36255,1666194600000
140.385,140.5,140.13,140.2,44840,1666194900000
140.2244,140.322,139.93,140.12,36616,1666195200000
140.09,140.11,139.82,139.9665,34346,1666195500000
139.95,140.23,139.8,140.16,27535,1666195800000
140.19,140.24,139.98,140.22,39194,1666196100000
140.24,140.25,140.05,140.14,24177,1666196400000
140.13,140.155,139.6275,139.7578,58770,1666196700000
139.71,140.1402,139.65,140.075,49369,1666197000000
140.11,140.17,139.8501,139.945,39045,1666197300000
139.98,139.9987,139.4557,139.54,67850,1666197600000
139.55,139.56,139.1,139.135,79650,1666197900000
